,Weight Class,Victory Type (L),Victory Type (S),Winner Score,Loser Score,Winner First Name,Winner Last Name,Winner School (L),Winner School (S),Loser First Name,Loser Last Name,Loser School (L),Loser School (S),Unknown (Seed?),Round,Event Name,Event ID,Event Order (1=newest),Winner Full Name,Loser Full Name
20105,126,Fall,Fall,0,0,John-Michael,Economos,Monsignor Farrell,MOFA,Nick,Giuseffi,Monsignor Farrell,MOFA,5,,CHSAA-NYC Multi Meet,5002014132,875,John-Michael Economos,Nick Giuseffi
20106,126,Fall,Fall,0,0,John-Michael,Economos,Monsignor Farrell,MOFA,Nick,Giuseffi,Monsignor Farrell,MOFA,5,,CHSAA-NYC Multi Meet,5002014132,875,John-Michael Economos,Nick Giuseffi
20107,132,Fall,Fall,0,0,Daniel,Buckley,Monsignor Farrell,MOFA,Louie,Gotto,St Peters,SPET,6,,CHSAA-NYC Multi Meet,5002014132,875,Daniel Buckley,Louie Gotto
20108,145,Fall,Fall,0,0,Nick,Gebbia,Monsignor Farrell,MOFA,Mysan,Hinds,St Peters,SPET,8,,CHSAA-NYC Multi Meet,5002014132,875,Nick Gebbia,Mysan Hinds
20109,145,Fall,Fall,0,0,Nick,Gebbia,Monsignor Farrell,MOFA,Draven,Rivera,St Peters,SPET,8,,CHSAA-NYC Multi Meet,5002014132,875,Nick Gebbia,Draven Rivera
20110,152,Fall,Fall,0,0,Thomas,Mc Grath,Monsignor Farrell,MOFA,William,Debiase,St Peters,SPET,9,,CHSAA-NYC Multi Meet,5002014132,875,Thomas Mc Grath,William Debiase
20111,152,Fall,Fall,0,0,Michael,Lamorte,Monsignor Farrell,MOFA,William,Debiase,St Peters,SPET,9,,CHSAA-NYC Multi Meet,5002014132,875,Michael Lamorte,William Debiase
20112,160,Fall,Fall,0,0,Liam,Obrien,Monsignor Farrell,MOFA,Christopher,Mc Coy,Monsignor Farrell,MOFA,10,,CHSAA-NYC Multi Meet,5002014132,875,Liam Obrien,Christopher Mc Coy
20113,160,Fall,Fall,0,0,Robert,Mc Feeley,Monsignor Farrell,MOFA,Luke,Tarantino,St Peters,SPET,10,,CHSAA-NYC Multi Meet,5002014132,875,Robert Mc Feeley,Luke Tarantino
20114,160,Fall,Fall,0,0,Liam,Obrien,Monsignor Farrell,MOFA,Christopher,Mc Coy,Monsignor Farrell,MOFA,10,,CHSAA-NYC Multi Meet,5002014132,875,Liam Obrien,Christopher Mc Coy
20115,170,Fall,Fall,0,0,Ty,Andresen,Monsignor Farrell,MOFA,Michael,Aruta,St Peters,SPET,11,,CHSAA-NYC Multi Meet,5002014132,875,Ty Andresen,Michael Aruta
20116,182,Fall,Fall,0,0,Charlie,Curry,Monsignor Farrell,MOFA,Deen,Radoncic,St Peters,SPET,12,,CHSAA-NYC Multi Meet,5002014132,875,Charlie Curry,Deen Radoncic
20117,220,Fall,Fall,0,0,Frank,Scarfuri,Monsignor Farrell,MOFA,Colin,Trainor,Monsignor Farrell,MOFA,14,,CHSAA-NYC Multi Meet,5002014132,875,Frank Scarfuri,Colin Trainor
20118,220,Fall,Fall,0,0,Frank,Scarfuri,Monsignor Farrell,MOFA,Colin,Trainor,Monsignor Farrell,MOFA,14,,CHSAA-NYC Multi Meet,5002014132,875,Frank Scarfuri,Colin Trainor
20119,132,Fall,Fall,0,0,Daniel,Buckley,Monsignor Farrell,MOFA,Louie,Gotto,St Peters,SPET,6,,CHSAA-NYC Multi Meet,5002014132,876,Daniel Buckley,Louie Gotto
20120,145,Fall,Fall,0,0,Nick,Gebbia,Monsignor Farrell,MOFA,Mysan,Hinds,St Peters,SPET,8,,CHSAA-NYC Multi Meet,5002014132,876,Nick Gebbia,Mysan Hinds
20121,152,Fall,Fall,0,0,Michael,Lamorte,Monsignor Farrell,MOFA,William,Debiase,St Peters,SPET,9,,CHSAA-NYC Multi Meet,5002014132,876,Michael Lamorte,William Debiase
20122,152,Fall,Fall,0,0,Thomas,Mc Grath,Monsignor Farrell,MOFA,William,Debiase,St Peters,SPET,9,,CHSAA-NYC Multi Meet,5002014132,876,Thomas Mc Grath,William Debiase
20123,160,Fall,Fall,0,0,Robert,Mc Feeley,Monsignor Farrell,MOFA,Luke,Tarantino,St Peters,SPET,10,,CHSAA-NYC Multi Meet,5002014132,876,Robert Mc Feeley,Luke Tarantino
20124,170,Fall,Fall,0,0,Ty,Andresen,Monsignor Farrell,MOFA,Michael,Aruta,St Peters,SPET,11,,CHSAA-NYC Multi Meet,5002014132,876,Ty Andresen,Michael Aruta
20125,182,Fall,Fall,0,0,Charlie,Curry,Monsignor Farrell,MOFA,Deen,Radoncic,St Peters,SPET,12,,CHSAA-NYC Multi Meet,5002014132,876,Charlie Curry,Deen Radoncic
20126,99,Decision,Dec,6,7,Ryan,Parton,Penfield Sr HS,PSH,Yousef,Allen,Brighton,BRIG,1,,JV Counties,5732637132,877,Ryan Parton,Yousef Allen
20127,99,Decision,Dec,2,6,Ryan,Parton,Penfield Sr HS,PSH,Paul,Rose,Brockport,BROC,1,,JV Counties,5732637132,878,Ryan Parton,Paul Rose
20128,99,Fall,Fall,12,4,Ryan,Parton,Penfield Sr HS,PSH,Collin,Ferguson,Canandaigua Academy,CAAC,1,,JV Counties,5732637132,879,Ryan Parton,Collin Ferguson
20129,113,Fall,Fall,5,0,Ellanora,Bode,Penfield Sr HS,PSH,Antonio,Alberti,Gates Chili High Sch,GCHS,3,,JV Counties,5732637132,880,Ellanora Bode,Antonio Alberti
20130,113,Fall,Fall,0,7,Ellanora,Bode,Penfield Sr HS,PSH,Justin,Liucci,Hilton,HILT,3,,JV Counties,5732637132,881,Ellanora Bode,Justin Liucci
20131,99,Fall,Fall,4,1,Ryan,Parton,Penfield Sr HS,PSH,Brian,Larue,Webster Thomas,WETH,1,,JV Counties,5732637132,882,Ryan Parton,Brian Larue
20132,99,Fall,Fall,12,4,Ryan,Parton,Penfield Sr HS,PSH,Ian,Signorelli,Rush-Henrietta Sr,RHS,1,,JV Counties,5732637132,882,Ryan Parton,Ian Signorelli
20133,99,Fall,Fall,12,4,Ryan,Parton,Penfield Sr HS,PSH,Collin,Ferguson,Canandaigua Academy,CAAC,1,,JV Counties,5732637132,882,Ryan Parton,Collin Ferguson
20134,99,Major Decision,MD,3,12,Ryan,Parton,Penfield Sr HS,PSH,Fletcher,Smith,Rush-Henrietta Sr,RHS,1,,JV Counties,5732637132,882,Ryan Parton,Fletcher Smith
20135,99,Decision,Dec,6,7,Ryan,Parton,Penfield Sr HS,PSH,Yousef,Allen,Brighton,BRIG,1,,JV Counties,5732637132,882,Ryan Parton,Yousef Allen
20136,99,Decision,Dec,2,6,Ryan,Parton,Penfield Sr HS,PSH,Paul,Rose,Brockport,BROC,1,,JV Counties,5732637132,882,Ryan Parton,Paul Rose
20137,113,Fall,Fall,5,0,Ellanora,Bode,Penfield Sr HS,PSH,Antonio,Alberti,Gates Chili High Sch,GCHS,3,,JV Counties,5732637132,882,Ellanora Bode,Antonio Alberti
20138,113,Fall,Fall,0,5,Ellanora,Bode,Penfield Sr HS,PSH,Marquel,Mcfadden,Rush-Henrietta Sr,RHS,3,,JV Counties,5732637132,882,Ellanora Bode,Marquel Mcfadden
20139,113,Fall,Fall,0,7,Ellanora,Bode,Penfield Sr HS,PSH,Justin,Liucci,Hilton,HILT,3,,JV Counties,5732637132,882,Ellanora Bode,Justin Liucci
20140,120,Fall,Fall,5,0,Austin,Dillenbeck,Penfield Sr HS,PSH,Samuel,Renica,Pittsford HS,PIHS,4,,JV Counties,5732637132,882,Austin Dillenbeck,Samuel Renica
20141,120,Fall,Fall,0,7,Nathan,Napora,Penfield Sr HS,PSH,Thomas,Snowden,Webster Thomas,WETH,4,,JV Counties,5732637132,882,Nathan Napora,Thomas Snowden
20142,120,Fall,Fall,0,2,Nathan,Napora,Penfield Sr HS,PSH,Gabriel,D`Aiello,Victor Sr HS,VSH,4,,JV Counties,5732637132,882,Nathan Napora,Gabriel D`Aiello
20143,120,Fall,Fall,5,0,Austin,Dillenbeck,Penfield Sr HS,PSH,Samuel,Renica,Pittsford HS,PIHS,4,,JV Counties,5732637132,883,Austin Dillenbeck,Samuel Renica
20144,99,Fall,Fall,12,4,Ryan,Parton,Penfield Sr HS,PSH,Ian,Signorelli,Rush-Henrietta Sr,RHS,1,,JV Counties,5732637132,884,Ryan Parton,Ian Signorelli
20145,99,Major Decision,MD,3,12,Ryan,Parton,Penfield Sr HS,PSH,Fletcher,Smith,Rush-Henrietta Sr,RHS,1,,JV Counties,5732637132,884,Ryan Parton,Fletcher Smith
20146,113,Fall,Fall,0,5,Ellanora,Bode,Penfield Sr HS,PSH,Marquel,Mcfadden,Rush-Henrietta Sr,RHS,3,,JV Counties,5732637132,884,Ellanora Bode,Marquel Mcfadden
20147,120,Fall,Fall,0,2,Nathan,Napora,Penfield Sr HS,PSH,Gabriel,D`Aiello,Victor Sr HS,VSH,4,,JV Counties,5732637132,885,Nathan Napora,Gabriel D`Aiello
20148,99,Fall,Fall,4,1,Ryan,Parton,Penfield Sr HS,PSH,Brian,Larue,Webster Thomas,WETH,1,,JV Counties,5732637132,886,Ryan Parton,Brian Larue
20149,120,Fall,Fall,0,7,Nathan,Napora,Penfield Sr HS,PSH,Thomas,Snowden,Webster Thomas,WETH,4,,JV Counties,5732637132,886,Nathan Napora,Thomas Snowden
20150,220,Fall,Fall,0,0,Colin,Tracey,Sweet Home Sr HS,SHSH,Sage,Mcdowell,East Aurora-Holland HS,EAUR,4,Champ. Round 1,ECIC JV Championships,5180391132,890,Colin Tracey,Sage Mcdowell
20151,220,Bye,Bye,0,0,,,,,Sage,Mcdowell,East Aurora-Holland HS,EAUR,4,Cons. Round 1,ECIC JV Championships,5180391132,890,,Sage Mcdowell
20152,220,Fall,Fall,0,0,Sage,Mcdowell,East Aurora-Holland HS,EAUR,Matthew,Caldwell,Starpoint HS,STHS,4,Cons. Round 2,ECIC JV Championships,5180391132,890,Sage Mcdowell,Matthew Caldwell
20153,220,Fall,Fall,0,0,Issac,Michalek,East Aurora-Holland HS,EAUR,Jack,Foster,Amherst Sr HS,ASH,4,Champ. Round 1,ECIC JV Championships,5180391132,890,Issac Michalek,Jack Foster
20154,220,Bye,Bye,0,0,,,,,Issac,Michalek,East Aurora-Holland HS,EAUR,4,Cons. Round 1,ECIC JV Championships,5180391132,890,,Issac Michalek
20155,220,Fall,Fall,0,0,Jacob,Keller,Hamburg Sr HS,HSH,Issac,Michalek,East Aurora-Holland HS,EAUR,4,Cons. Round 2,ECIC JV Championships,5180391132,890,Jacob Keller,Issac Michalek
20156,220,Decision,Dec,2,1,Issac,Michalek,East Aurora-Holland HS,EAUR,Ben,Schuster,West Seneca East-West Sr HS,WSEW,4,Cons. Round 3,ECIC JV Championships,5180391132,890,Issac Michalek,Ben Schuster
20157,220,Fall,Fall,0,0,Jack,Foster,Amherst Sr HS,ASH,Issac,Michalek,East Aurora-Holland HS,EAUR,4,Cons. Semis,ECIC JV Championships,5180391132,890,Jack Foster,Issac Michalek
20158,120,Bye,Bye,0,0,,,,,Jax,Schoenthal,East Aurora-Holland HS,EAUR,9,Champ. Round 1,ECIC JV Championships,5180391132,890,,Jax Schoenthal
20159,120,Fall,Fall,0,0,Cameron,Millender,Sweet Home Sr HS,SHSH,Jax,Schoenthal,East Aurora-Holland HS,EAUR,9,Quarterfinals,ECIC JV Championships,5180391132,890,Cameron Millender,Jax Schoenthal
20160,120,Bye,Bye,0,0,Jax,Schoenthal,East Aurora-Holland HS,EAUR,,,,,9,Cons. Round 2,ECIC JV Championships,5180391132,890,Jax Schoenthal,
20161,120,Decision,Dec,5,0,Brandon,Heh,Clarence Sr HS,CSH,Jax,Schoenthal,East Aurora-Holland HS,EAUR,9,Cons. Round 3,ECIC JV Championships,5180391132,890,Brandon Heh,Jax Schoenthal
20162,152,Fall,Fall,0,0,Ryan,Quigley,East Aurora-Holland HS,EAUR,John,Mooney,Starpoint HS,STHS,10,Champ. Round 1,ECIC JV Championships,5180391132,890,Ryan Quigley,John Mooney
20163,152,Bye,Bye,0,0,,,,,Ryan,Quigley,East Aurora-Holland HS,EAUR,10,Cons. Round 1,ECIC JV Championships,5180391132,890,,Ryan Quigley
20164,152,Fall,Fall,0,0,Ryan,Quigley,East Aurora-Holland HS,EAUR,Kooper,Aiken,West Seneca East-West Sr HS,WSEW,10,Cons. Round 2,ECIC JV Championships,5180391132,890,Ryan Quigley,Kooper Aiken
20165,170,Fall,Fall,0,0,Ben,Gregor,Clarence Sr HS,CSH,Max,Halpin,East Aurora-Holland HS,EAUR,12,Quarterfinals,ECIC JV Championships,5180391132,890,Ben Gregor,Max Halpin
20166,170,Fall,Fall,0,0,Max,Halpin,East Aurora-Holland HS,EAUR,George,Thompson,Starpoint HS,STHS,12,Cons. Round 1,ECIC JV Championships,5180391132,890,Max Halpin,George Thompson
20167,285,Decision,Dec,4,8,Josh,Redick,East Aurora-Holland HS,EAUR,Phillip,Sides,Amherst Sr HS,ASH,13,Champ. Round 1,ECIC JV Championships,5180391132,890,Josh Redick,Phillip Sides
20168,285,Bye,Bye,0,0,,,,,Josh,Redick,East Aurora-Holland HS,EAUR,13,Cons. Round 1,ECIC JV Championships,5180391132,890,,Josh Redick
20169,285,Fall,Fall,0,0,Josh,Redick,East Aurora-Holland HS,EAUR,Drew,Mascio,Frontier Sr,FRSR,13,Cons. Round 2,ECIC JV Championships,5180391132,890,Josh Redick,Drew Mascio
20170,132,Fall,Fall,0,0,Jayden,Pham,Sweet Home Sr HS,SHSH,Ethan,Gravino,East Aurora-Holland HS,EAUR,14,Quarterfinals,ECIC JV Championships,5180391132,890,Jayden Pham,Ethan Gravino
20171,132,Decision,Dec,6,4,Jake,Heater,Williamsville North-Williamsville East HS,WNE,Ethan,Gravino,East Aurora-Holland HS,EAUR,14,Semifinals,ECIC JV Championships,5180391132,890,Jake Heater,Ethan Gravino
20172,132,Decision,Dec,7,2,Ethan,Gravino,East Aurora-Holland HS,EAUR,Mikhail,Parmuzin,Orchard Park HS,OPH,14,Cons. Semis,ECIC JV Championships,5180391132,890,Ethan Gravino,Mikhail Parmuzin
20173,132,Fall,Fall,0,0,Aidan,Moulton,Orchard Park HS,OPH,Ethan,Gravino,East Aurora-Holland HS,EAUR,14,3rd Place Match,ECIC JV Championships,5180391132,890,Aidan Moulton,Ethan Gravino
20174,160,Fall,Fall,0,0,Clayton,Drew-Deeds,Frontier Sr,FRSR,Sam,Livingston,East Aurora-Holland HS,EAUR,15,Quarterfinals,ECIC JV Championships,5180391132,890,Clayton Drew-Deeds,Sam Livingston
20175,160,Fall,Fall,0,0,Dylan,Carlson,Lake Shore HS,LSH,Sam,Livingston,East Aurora-Holland HS,EAUR,15,Cons. Round 1,ECIC JV Championships,5180391132,890,Dylan Carlson,Sam Livingston
20176,160,Fall,Fall,0,0,Jake,Redick,East Aurora-Holland HS,EAUR,Jake,Elliot,Orchard Park HS,OPH,15,Quarterfinals,ECIC JV Championships,5180391132,890,Jake Redick,Jake Elliot
20177,160,Fall,Fall,0,0,Jake,Redick,East Aurora-Holland HS,EAUR,Elija,Depasquale,Hamburg Sr HS,HSH,15,Semifinals,ECIC JV Championships,5180391132,890,Jake Redick,Elija Depasquale
20178,160,Fall,Fall,0,0,Jake,Redick,East Aurora-Holland HS,EAUR,Dylan,Carlson,Lake Shore HS,LSH,15,Cons. Semis,ECIC JV Championships,5180391132,890,Jake Redick,Dylan Carlson
20179,195,Fall,Fall,0,0,Antone-Michael,Sperry,Hamburg Sr HS,HSH,Zach,Walline,Clarence Sr HS,CSH,3,Round 1,ECIC JV Championships,5180391132,892,Antone-Michael Sperry,Zach Walline
20180,195,Fall,Fall,0,0,Antone-Michael,Sperry,Hamburg Sr HS,HSH,Kyle,Gembolys,West Seneca East-West Sr HS,WSEW,3,Round 2,ECIC JV Championships,5180391132,892,Antone-Michael Sperry,Kyle Gembolys
20181,195,Major Decision,MD,9,1,Antone-Michael,Sperry,Hamburg Sr HS,HSH,Johnnie,White,Amherst Sr HS,ASH,3,Round 3,ECIC JV Championships,5180391132,892,Antone-Michael Sperry,Johnnie White
20182,195,Fall,Fall,0,0,Antone-Michael,Sperry,Hamburg Sr HS,HSH,Timothy,Thexton,Lake Shore HS,LSH,3,Round 4,ECIC JV Championships,5180391132,892,Antone-Michael Sperry,Timothy Thexton
20183,195,Fall,Fall,0,0,Leo,Gastle,Alden-Depew Sr HS,ALD,Antone-Michael,Sperry,Hamburg Sr HS,HSH,3,Round 5,ECIC JV Championships,5180391132,892,Leo Gastle,Antone-Michael Sperry
20184,220,Bye,Bye,0,0,Jacob,Keller,Hamburg Sr HS,HSH,,,,,4,Champ. Round 1,ECIC JV Championships,5180391132,892,Jacob Keller,
20185,220,Fall,Fall,0,0,Jacob,Keller,Hamburg Sr HS,HSH,Colin,Tracey,Sweet Home Sr HS,SHSH,4,Quarterfinals,ECIC JV Championships,5180391132,892,Jacob Keller,Colin Tracey
20186,220,Fall,Fall,0,0,Jacob,Keller,Hamburg Sr HS,HSH,Issac,Michalek,East Aurora-Holland HS,EAUR,4,Cons. Round 2,ECIC JV Championships,5180391132,892,Jacob Keller,Issac Michalek
20187,99,Bye,Bye,0,0,,,,,Zack,Rozler,Hamburg Sr HS,HSH,7,Champ. Round 1,ECIC JV Championships,5180391132,892,,Zack Rozler
20188,99,Fall,Fall,0,0,Payton,Mack,Amherst Sr HS,ASH,Zack,Rozler,Hamburg Sr HS,HSH,7,Quarterfinals,ECIC JV Championships,5180391132,892,Payton Mack,Zack Rozler
20189,99,Decision,Dec,8,4,Jayden,Syrharath,Amherst Sr HS,ASH,Zack,Rozler,Hamburg Sr HS,HSH,7,Cons. Round 2,ECIC JV Championships,5180391132,892,Jayden Syrharath,Zack Rozler
20190,152,Bye,Bye,0,0,,,,,Jack,Coots,Hamburg Sr HS,HSH,10,Champ. Round 1,ECIC JV Championships,5180391132,892,,Jack Coots
20191,152,Decision,Dec,5,4,Owen,Cummins,Clarence Sr HS,CSH,Jack,Coots,Hamburg Sr HS,HSH,10,Quarterfinals,ECIC JV Championships,5180391132,892,Owen Cummins,Jack Coots
20192,152,Bye,Bye,0,0,,,,,Jack,Coots,Hamburg Sr HS,HSH,10,Cons. Round 2,ECIC JV Championships,5180391132,892,,Jack Coots
20193,152,Decision,Dec,0,5,Kooper,Aiken,West Seneca East-West Sr HS,WSEW,Jack,Coots,Hamburg Sr HS,HSH,10,Cons. Round 3,ECIC JV Championships,5180391132,892,Kooper Aiken,Jack Coots
20194,152,Fall,Fall,0,0,Jack,Coots,Hamburg Sr HS,HSH,Nick,Politowski,Orchard Park HS,OPH,10,Cons. Semis,ECIC JV Championships,5180391132,892,Jack Coots,Nick Politowski
20195,152,Decision,Dec,3,5,Brody,Stevens,Orchard Park HS,OPH,Jack,Coots,Hamburg Sr HS,HSH,10,3rd Place Match,ECIC JV Championships,5180391132,892,Brody Stevens,Jack Coots
20196,160,Fall,Fall,0,0,Mateo,Rodriguez,Pioneer Sr HS,PSH,Elija,Depasquale,Hamburg Sr HS,HSH,15,Quarterfinals,ECIC JV Championships,5180391132,892,Mateo Rodriguez,Elija Depasquale
20197,160,Fall,Fall,0,0,Jake,Redick,East Aurora-Holland HS,EAUR,Elija,Depasquale,Hamburg Sr HS,HSH,15,Semifinals,ECIC JV Championships,5180391132,892,Jake Redick,Elija Depasquale
20198,160,Decision,Dec,10,8,Elija,Depasquale,Hamburg Sr HS,HSH,Jared,Harris,Sweet Home Sr HS,SHSH,15,1st Place Match,ECIC JV Championships,5180391132,892,Elija Depasquale,Jared Harris
20199,182,Bye,Bye,0,0,,,,,Connor,Vandusen,Hamburg Sr HS,HSH,16,Champ. Round 1,ECIC JV Championships,5180391132,892,,Connor Vandusen
20200,182,Fall,Fall,0,0,Bradley,Johnson,Amherst Sr HS,ASH,Connor,Vandusen,Hamburg Sr HS,HSH,16,Quarterfinals,ECIC JV Championships,5180391132,892,Bradley Johnson,Connor Vandusen
20201,182,Fall,Fall,0,0,Connor,Vandusen,Hamburg Sr HS,HSH,Matt,Murphy,Williamsville South HS,WSH,16,Semifinals,ECIC JV Championships,5180391132,892,Connor Vandusen,Matt Murphy
20202,182,Decision,Dec,0,4,Kelly,Worster,Hamburg Sr HS,HSH,Connor,Vandusen,Hamburg Sr HS,HSH,16,Cons. Semis,ECIC JV Championships,5180391132,892,Kelly Worster,Connor Vandusen
20203,182,Major Decision,MD,2,10,Riley,Coffed,Williamsville North-Williamsville East HS,WNE,Connor,Vandusen,Hamburg Sr HS,HSH,16,3rd Place Match,ECIC JV Championships,5180391132,892,Riley Coffed,Connor Vandusen
20204,182,Fall,Fall,0,0,Alex,Rojas,Orchard Park HS,OPH,Shane,Vandusen,Hamburg Sr HS,HSH,16,Champ. Round 1,ECIC JV Championships,5180391132,892,Alex Rojas,Shane Vandusen
20205,182,Bye,Bye,0,0,Shane,Vandusen,Hamburg Sr HS,HSH,,,,,16,Cons. Round 1,ECIC JV Championships,5180391132,892,Shane Vandusen,
20206,182,Decision,Dec,4,0,Riley,Coffed,Williamsville North-Williamsville East HS,WNE,Shane,Vandusen,Hamburg Sr HS,HSH,16,Cons. Round 2,ECIC JV Championships,5180391132,892,Riley Coffed,Shane Vandusen
20207,182,Major Decision,MD,12,3,Riley,Coffed,Williamsville North-Williamsville East HS,WNE,Kelly,Worster,Hamburg Sr HS,HSH,16,Champ. Round 1,ECIC JV Championships,5180391132,892,Riley Coffed,Kelly Worster
20208,182,Bye,Bye,0,0,,,,,Kelly,Worster,Hamburg Sr HS,HSH,16,Cons. Round 1,ECIC JV Championships,5180391132,892,,Kelly Worster
20209,182,Fall,Fall,0,0,Kelly,Worster,Hamburg Sr HS,HSH,Jacob,Anderson,Iroquois Sr HS,ISH,16,Cons. Round 2,ECIC JV Championships,5180391132,892,Kelly Worster,Jacob Anderson
20210,182,Bye,Bye,0,0,,,,,Kelly,Worster,Hamburg Sr HS,HSH,16,Cons. Round 3,ECIC JV Championships,5180391132,892,,Kelly Worster
20211,182,Decision,Dec,0,4,Kelly,Worster,Hamburg Sr HS,HSH,Connor,Vandusen,Hamburg Sr HS,HSH,16,Cons. Semis,ECIC JV Championships,5180391132,892,Kelly Worster,Connor Vandusen
20212,106,Fall,Fall,0,0,Aeddon,Landphair,Pioneer Sr HS,PSH,Maren,Eaton,Sweet Home Sr HS,SHSH,2,Round 1,ECIC JV Championships,5180391132,897,Aeddon Landphair,Maren Eaton
20213,106,Decision,Dec,9,8,Aeddon,Landphair,Pioneer Sr HS,PSH,Riley,Kirst,Amherst Sr HS,ASH,2,Round 2,ECIC JV Championships,5180391132,897,Aeddon Landphair,Riley Kirst
20214,106,Medical Forfeit,M. For.,0,0,Aeddon,Landphair,Pioneer Sr HS,PSH,Charles,Fleming,Amherst Sr HS,ASH,2,Round 3,ECIC JV Championships,5180391132,897,Aeddon Landphair,Charles Fleming
20215,106,Decision,Dec,5,3,Aeddon,Landphair,Pioneer Sr HS,PSH,Owen,Stanley,Alden-Depew Sr HS,ALD,2,Round 4,ECIC JV Championships,5180391132,897,Aeddon Landphair,Owen Stanley
20216,106,Major Decision,MD,0,8,Aeddon,Landphair,Pioneer Sr HS,PSH,Nick,Murphy,Clarence Sr HS,CSH,2,Round 5,ECIC JV Championships,5180391132,897,Aeddon Landphair,Nick Murphy
20217,126,Bye,Bye,0,0,,,,,Brandon,Doyle,Pioneer Sr HS,PSH,5,Champ. Round 1,ECIC JV Championships,5180391132,897,,Brandon Doyle
20218,126,Fall,Fall,0,0,Marius,Nesterenko,Orchard Park HS,OPH,Brandon,Doyle,Pioneer Sr HS,PSH,5,Quarterfinals,ECIC JV Championships,5180391132,897,Marius Nesterenko,Brandon Doyle
20219,126,Major Decision,MD,9,0,Peter,Panaro,Clarence Sr HS,CSH,Brandon,Doyle,Pioneer Sr HS,PSH,5,Semifinals,ECIC JV Championships,5180391132,897,Peter Panaro,Brandon Doyle
20220,126,Decision,Dec,9,2,Brandon,Doyle,Pioneer Sr HS,PSH,Killian,Simonson,Amherst Sr HS,ASH,5,Cons. Semis,ECIC JV Championships,5180391132,897,Brandon Doyle,Killian Simonson
20221,126,Fall,Fall,0,0,Brandon,Doyle,Pioneer Sr HS,PSH,Jack,Macdonald,Orchard Park HS,OPH,5,3rd Place Match,ECIC JV Championships,5180391132,897,Brandon Doyle,Jack Macdonald
20222,145,Major Decision,MD,0,12,Mark,Drennan,Pioneer Sr HS,PSH,Giovanni,Russo,Amherst Sr HS,ASH,6,Champ. Round 1,ECIC JV Championships,5180391132,897,Mark Drennan,Giovanni Russo
20223,145,Bye,Bye,0,0,,,,,Mark,Drennan,Pioneer Sr HS,PSH,6,Cons. Round 1,ECIC JV Championships,5180391132,897,,Mark Drennan
20224,145,Fall,Fall,0,0,Mark,Drennan,Pioneer Sr HS,PSH,Roman,Haen,Sweet Home Sr HS,SHSH,6,Cons. Round 2,ECIC JV Championships,5180391132,897,Mark Drennan,Roman Haen
20225,145,Fall,Fall,0,0,Trevor,Morris,Iroquois Sr HS,ISH,Mark,Drennan,Pioneer Sr HS,PSH,6,Cons. Round 3,ECIC JV Championships,5180391132,897,Trevor Morris,Mark Drennan
20226,145,Major Decision,MD,0,8,Mark,Drennan,Pioneer Sr HS,PSH,Rielly,Popa,Clarence Sr HS,CSH,6,Cons. Semis,ECIC JV Championships,5180391132,897,Mark Drennan,Rielly Popa
20227,99,Fall,Fall,0,0,Jordan,Rodgers-Bonnell,Pioneer Sr HS,PSH,Jayden,Syrharath,Amherst Sr HS,ASH,7,Champ. Round 1,ECIC JV Championships,5180391132,897,Jordan Rodgers-Bonnell,Jayden Syrharath
20228,99,Fall,Fall,0,0,Jordan,Rodgers-Bonnell,Pioneer Sr HS,PSH,Ryan,Lutz,Frontier Sr,FRSR,7,Quarterfinals,ECIC JV Championships,5180391132,897,Jordan Rodgers-Bonnell,Ryan Lutz
20229,99,Fall,Fall,0,0,Jordan,Rodgers-Bonnell,Pioneer Sr HS,PSH,Joseph,Ippolito,Orchard Park HS,OPH,7,Semifinals,ECIC JV Championships,5180391132,897,Jordan Rodgers-Bonnell,Joseph Ippolito
20230,99,Technical Fall,TF,16,0,Payton,Mack,Amherst Sr HS,ASH,Jordan,Rodgers-Bonnell,Pioneer Sr HS,PSH,7,1st Place Match,ECIC JV Championships,5180391132,897,Payton Mack,Jordan Rodgers-Bonnell
20231,113,Decision,Dec,6,1,Zach,Dicey,Clarence Sr HS,CSH,Owen,Poling,Pioneer Sr HS,PSH,8,Champ. Round 1,ECIC JV Championships,5180391132,897,Zach Dicey,Owen Poling
20232,113,Bye,Bye,0,0,Owen,Poling,Pioneer Sr HS,PSH,,,,,8,Cons. Round 1,ECIC JV Championships,5180391132,897,Owen Poling,
20233,113,Technical Fall,TF,15,0,Owen,Poling,Pioneer Sr HS,PSH,Dominic,Urbino,Pioneer Sr HS,PSH,8,Cons. Round 2,ECIC JV Championships,5180391132,897,Owen Poling,Dominic Urbino
20234,113,Fall,Fall,0,0,Owen,Poling,Pioneer Sr HS,PSH,Zach,Hearn,West Seneca East-West Sr HS,WSEW,8,Cons. Round 3,ECIC JV Championships,5180391132,897,Owen Poling,Zach Hearn
20235,113,Fall,Fall,0,0,Owen,Poling,Pioneer Sr HS,PSH,Ben,Kane,Williamsville North-Williamsville East HS,WNE,8,Cons. Semis,ECIC JV Championships,5180391132,897,Owen Poling,Ben Kane
20236,113,Fall,Fall,0,0,Jackson,Hewson,Williamsville South HS,WSH,Owen,Poling,Pioneer Sr HS,PSH,8,3rd Place Match,ECIC JV Championships,5180391132,897,Jackson Hewson,Owen Poling
20237,113,Bye,Bye,0,0,,,,,Dominic,Urbino,Pioneer Sr HS,PSH,8,Champ. Round 1,ECIC JV Championships,5180391132,897,,Dominic Urbino
